instance_type,time_stump,region,zone,price
m5.2xlarge,2019-10-03 19:52,ap-northeast-1,ap-northeast-1c,0.160000
r5d.xlarge,2019-10-03 18:51,ap-northeast-1,ap-northeast-1c,0.073700
r3.xlarge,2019-10-03 11:40,ap-northeast-1,ap-northeast-1c,0.067500
m5.xlarge,2019-10-03 05:07,ap-northeast-1,ap-northeast-1c,0.070900
m5.large,2019-10-03 04:36,ap-northeast-1,ap-northeast-1c,0.035800
m3.large,2019-10-03 22:31,ap-northeast-1,ap-northeast-1c,0.033200
m5.2xlarge,2019-10-03 19:52,ap-northeast-1,ap-northeast-1c,0.160000
r5d.xlarge,2019-10-03 18:51,ap-northeast-1,ap-northeast-1c,0.073700
m5.2xlarge,2019-10-03 14:35,ap-northeast-1,ap-northeast-1c,0.160400
r3.xlarge,2019-10-03 11:40,ap-northeast-1,ap-northeast-1c,0.067500
m5.2xlarge,2019-10-03 09:42,ap-northeast-1,ap-northeast-1c,0.160700
m3.large,2019-10-03 08:02,ap-northeast-1,ap-northeast-1c,0.033300
r3.xlarge,2019-10-03 06:30,ap-northeast-1,ap-northeast-1c,0.067400
m5.xlarge,2019-10-03 05:07,ap-northeast-1,ap-northeast-1c,0.070900
m5.large,2019-10-03 04:36,ap-northeast-1,ap-northeast-1c,0.035800
m5.2xlarge,2019-10-03 04:08,ap-northeast-1,ap-northeast-1c,0.160600
m3.large,2019-10-03 03:40,ap-northeast-1,ap-northeast-1c,0.033400
m3.large,2019-10-03 01:46,ap-northeast-1,ap-northeast-1c,0.033400
m5.2xlarge,2019-10-02 22:09,ap-northeast-1,ap-northeast-1c,0.160700
r5d.xlarge,2019-10-02 18:51,ap-northeast-1,ap-northeast-1c,0.073700
m5.xlarge,2019-10-02 18:40,ap-northeast-1,ap-northeast-1c,0.071000
r3.xlarge,2019-10-02 16:51,ap-northeast-1,ap-northeast-1c,0.067500
m3.large,2019-10-02 06:40,ap-northeast-1,ap-northeast-1c,0.033500
m5.large,2019-10-02 04:35,ap-northeast-1,ap-northeast-1c,0.035800
m5.2xlarge,2019-10-02 22:09,ap-northeast-1,ap-northeast-1c,0.160700
m5.2xlarge,2019-10-02 21:40,ap-northeast-1,ap-northeast-1c,0.160900
r5d.xlarge,2019-10-02 18:51,ap-northeast-1,ap-northeast-1c,0.073700
m5.xlarge,2019-10-02 18:40,ap-northeast-1,ap-northeast-1c,0.071000
r3.xlarge,2019-10-02 16:51,ap-northeast-1,ap-northeast-1c,0.067500
m5.2xlarge,2019-10-02 15:53,ap-northeast-1,ap-northeast-1c,0.160900
r3.xlarge,2019-10-02 10:39,ap-northeast-1,ap-northeast-1c,0.067400
m5.2xlarge,2019-10-02 09:44,ap-northeast-1,ap-northeast-1c,0.161500
m3.large,2019-10-02 06:40,ap-northeast-1,ap-northeast-1c,0.033500
m5.xlarge,2019-10-02 04:52,ap-northeast-1,ap-northeast-1c,0.071000
m5.large,2019-10-02 04:35,ap-northeast-1,ap-northeast-1c,0.035800
m5.2xlarge,2019-10-02 04:10,ap-northeast-1,ap-northeast-1c,0.161000
m5.2xlarge,2019-10-01 22:02,ap-northeast-1,ap-northeast-1c,0.160800
m3.large,2019-10-01 19:09,ap-northeast-1,ap-northeast-1c,0.033600
r5d.xlarge,2019-10-01 18:50,ap-northeast-1,ap-northeast-1c,0.073700
m5.large,2019-10-01 15:46,ap-northeast-1,ap-northeast-1c,0.035700
r3.xlarge,2019-10-01 10:38,ap-northeast-1,ap-northeast-1c,0.067400
m5.xlarge,2019-10-01 06:18,ap-northeast-1,ap-northeast-1c,0.071100
m5.2xlarge,2019-10-01 22:02,ap-northeast-1,ap-northeast-1c,0.160800
m3.large,2019-10-01 19:09,ap-northeast-1,ap-northeast-1c,0.033600
r5d.xlarge,2019-10-01 18:50,ap-northeast-1,ap-northeast-1c,0.073700
m5.2xlarge,2019-10-01 17:39,ap-northeast-1,ap-northeast-1c,0.161800
r5d.xlarge,2019-10-01 17:36,ap-northeast-1,ap-northeast-1c,0.073600
m5.2xlarge,2019-10-01 16:28,ap-northeast-1,ap-northeast-1c,0.161800
m5.large,2019-10-01 15:46,ap-northeast-1,ap-northeast-1c,0.035700
r3.xlarge,2019-10-01 10:38,ap-northeast-1,ap-northeast-1c,0.067400
m5.xlarge,2019-10-01 06:18,ap-northeast-1,ap-northeast-1c,0.071100
m5.2xlarge,2019-10-01 05:45,ap-northeast-1,ap-northeast-1c,0.161200
m5.large,2019-10-01 04:49,ap-northeast-1,ap-northeast-1c,0.035800
m5.2xlarge,2019-09-30 23:45,ap-northeast-1,ap-northeast-1c,0.160700
m3.large,2019-09-30 19:09,ap-northeast-1,ap-northeast-1c,0.033600
r5d.xlarge,2019-09-30 17:36,ap-northeast-1,ap-northeast-1c,0.073600
r3.xlarge,2019-09-30 13:04,ap-northeast-1,ap-northeast-1c,0.067300
m5.xlarge,2019-09-30 12:19,ap-northeast-1,ap-northeast-1c,0.071200
m5.large,2019-09-30 04:49,ap-northeast-1,ap-northeast-1c,0.035800
m5.2xlarge,2019-09-30 23:45,ap-northeast-1,ap-northeast-1c,0.160700
m3.large,2019-09-30 19:09,ap-northeast-1,ap-northeast-1c,0.033600
m5.2xlarge,2019-09-30 17:46,ap-northeast-1,ap-northeast-1c,0.160900
r5d.xlarge,2019-09-30 17:36,ap-northeast-1,ap-northeast-1c,0.073600
r3.xlarge,2019-09-30 13:04,ap-northeast-1,ap-northeast-1c,0.067300
m5.2xlarge,2019-09-30 12:36,ap-northeast-1,ap-northeast-1c,0.161300
m5.xlarge,2019-09-30 12:19,ap-northeast-1,ap-northeast-1c,0.071200
m5.2xlarge,2019-09-30 06:38,ap-northeast-1,ap-northeast-1c,0.160900
m5.xlarge,2019-09-30 06:12,ap-northeast-1,ap-northeast-1c,0.071100
m5.large,2019-09-30 04:49,ap-northeast-1,ap-northeast-1c,0.035800
m5.2xlarge,2019-09-30 00:21,ap-northeast-1,ap-northeast-1c,0.160100
m3.large,2019-09-29 23:47,ap-northeast-1,ap-northeast-1c,0.033700
m5.2xlarge,2019-09-29 17:57,ap-northeast-1,ap-northeast-1c,0.160500
r5d.xlarge,2019-09-29 17:35,ap-northeast-1,ap-northeast-1c,0.073600
m5.large,2019-09-29 15:38,ap-northeast-1,ap-northeast-1c,0.035700
m5.xlarge,2019-09-29 15:13,ap-northeast-1,ap-northeast-1c,0.071000
r3.xlarge,2019-09-29 13:04,ap-northeast-1,ap-northeast-1c,0.067300
m3.large,2019-09-29 23:47,ap-northeast-1,ap-northeast-1c,0.033700
m5.2xlarge,2019-09-29 17:57,ap-northeast-1,ap-northeast-1c,0.160500
r5d.xlarge,2019-09-29 17:35,ap-northeast-1,ap-northeast-1c,0.073600
m5.large,2019-09-29 15:38,ap-northeast-1,ap-northeast-1c,0.035700
m5.xlarge,2019-09-29 15:13,ap-northeast-1,ap-northeast-1c,0.071000
m5.large,2019-09-29 14:52,ap-northeast-1,ap-northeast-1c,0.035700
m3.large,2019-09-29 14:40,ap-northeast-1,ap-northeast-1c,0.033800
r3.xlarge,2019-09-29 13:04,ap-northeast-1,ap-northeast-1c,0.067300
m5.2xlarge,2019-09-29 13:04,ap-northeast-1,ap-northeast-1c,0.161100
m3.large,2019-09-29 11:40,ap-northeast-1,ap-northeast-1c,0.033800
m5.2xlarge,2019-09-29 05:41,ap-northeast-1,ap-northeast-1c,0.161400
m5.large,2019-09-29 02:57,ap-northeast-1,ap-northeast-1c,0.035800
m5.2xlarge,2019-09-29 00:57,ap-northeast-1,ap-northeast-1c,0.162300
m5.2xlarge,2019-09-28 19:48,ap-northeast-1,ap-northeast-1c,0.162700
m3.large,2019-09-28 18:58,ap-northeast-1,ap-northeast-1c,0.033900
r5d.xlarge,2019-09-28 17:34,ap-northeast-1,ap-northeast-1c,0.073600
m5.xlarge,2019-09-28 15:12,ap-northeast-1,ap-northeast-1c,0.071000
r3.xlarge,2019-09-28 13:56,ap-northeast-1,ap-northeast-1c,0.067400
m5.large,2019-09-28 02:57,ap-northeast-1,ap-northeast-1c,0.035800
m5.2xlarge,2019-09-28 19:48,ap-northeast-1,ap-northeast-1c,0.162700
m3.large,2019-09-28 18:58,ap-northeast-1,ap-northeast-1c,0.033900
r5d.xlarge,2019-09-28 17:34,ap-northeast-1,ap-northeast-1c,0.073600
m5.xlarge,2019-09-28 15:12,ap-northeast-1,ap-northeast-1c,0.071000
r3.xlarge,2019-09-28 13:56,ap-northeast-1,ap-northeast-1c,0.067400
m5.2xlarge,2019-09-28 13:06,ap-northeast-1,ap-northeast-1c,0.163100
m5.2xlarge,2019-09-28 07:41,ap-northeast-1,ap-northeast-1c,0.163500
m3.large,2019-09-28 06:50,ap-northeast-1,ap-northeast-1c,0.034000
m5.large,2019-09-28 02:57,ap-northeast-1,ap-northeast-1c,0.035800
m5.xlarge,2019-09-28 02:40,ap-northeast-1,ap-northeast-1c,0.071100
m5.xlarge,2019-09-28 02:32,ap-northeast-1,ap-northeast-1c,0.071100
m5.2xlarge,2019-09-28 00:26,ap-northeast-1,ap-northeast-1c,0.164600
m5.2xlarge,2019-09-27 18:34,ap-northeast-1,ap-northeast-1c,0.165200
r5d.xlarge,2019-09-27 17:34,ap-northeast-1,ap-northeast-1c,0.073600
r3.xlarge,2019-09-27 16:41,ap-northeast-1,ap-northeast-1c,0.067500
m5.xlarge,2019-09-27 15:40,ap-northeast-1,ap-northeast-1c,0.071200
m3.large,2019-09-27 14:07,ap-northeast-1,ap-northeast-1c,0.034100
m5.large,2019-09-27 03:57,ap-northeast-1,ap-northeast-1c,0.035900
m5.2xlarge,2019-09-27 18:34,ap-northeast-1,ap-northeast-1c,0.165200
r5d.xlarge,2019-09-27 17:34,ap-northeast-1,ap-northeast-1c,0.073600
r3.xlarge,2019-09-27 16:41,ap-northeast-1,ap-northeast-1c,0.067500
m5.xlarge,2019-09-27 15:40,ap-northeast-1,ap-northeast-1c,0.071200
m3.large,2019-09-27 14:07,ap-northeast-1,ap-northeast-1c,0.034100
r3.xlarge,2019-09-27 12:19,ap-northeast-1,ap-northeast-1c,0.067500
m5.2xlarge,2019-09-27 11:11,ap-northeast-1,ap-northeast-1c,0.165800
m3.large,2019-09-27 07:26,ap-northeast-1,ap-northeast-1c,0.034000
r3.xlarge,2019-09-27 06:33,ap-northeast-1,ap-northeast-1c,0.067600
m5.2xlarge,2019-09-27 05:04,ap-northeast-1,ap-northeast-1c,0.166200
m5.xlarge,2019-09-27 04:22,ap-northeast-1,ap-northeast-1c,0.071300
m5.large,2019-09-27 03:57,ap-northeast-1,ap-northeast-1c,0.035900
m5.xlarge,2019-09-26 23:13,ap-northeast-1,ap-northeast-1c,0.071100
m5.2xlarge,2019-09-26 22:07,ap-northeast-1,ap-northeast-1c,0.166000
m5.large,2019-09-26 21:57,ap-northeast-1,ap-northeast-1c,0.035800
m3.large,2019-09-26 19:10,ap-northeast-1,ap-northeast-1c,0.033800
r5d.xlarge,2019-09-26 17:33,ap-northeast-1,ap-northeast-1c,0.073600
r3.xlarge,2019-09-26 06:32,ap-northeast-1,ap-northeast-1c,0.067600
m5.xlarge,2019-09-26 23:13,ap-northeast-1,ap-northeast-1c,0.071100
m5.2xlarge,2019-09-26 22:07,ap-northeast-1,ap-northeast-1c,0.166000
m5.large,2019-09-26 21:57,ap-northeast-1,ap-northeast-1c,0.035800
m3.large,2019-09-26 19:10,ap-northeast-1,ap-northeast-1c,0.033800
r5d.xlarge,2019-09-26 17:33,ap-northeast-1,ap-northeast-1c,0.073600
m5.2xlarge,2019-09-26 17:05,ap-northeast-1,ap-northeast-1c,0.166700
m5.xlarge,2019-09-26 15:50,ap-northeast-1,ap-northeast-1c,0.071200
m3.large,2019-09-26 12:21,ap-northeast-1,ap-northeast-1c,0.033600
m5.2xlarge,2019-09-26 11:31,ap-northeast-1,ap-northeast-1c,0.167600
m5.xlarge,2019-09-26 08:35,ap-northeast-1,ap-northeast-1c,0.071100
r3.xlarge,2019-09-26 06:32,ap-northeast-1,ap-northeast-1c,0.067600
m3.large,2019-09-26 05:23,ap-northeast-1,ap-northeast-1c,0.033400
m5.large,2019-09-26 04:16,ap-northeast-1,ap-northeast-1c,0.035900
m5.large,2019-09-26 03:19,ap-northeast-1,ap-northeast-1c,0.035800
m5.2xlarge,2019-09-26 00:47,ap-northeast-1,ap-northeast-1c,0.166600
m3.large,2019-09-26 00:39,ap-northeast-1,ap-northeast-1c,0.033100
m5.xlarge,2019-09-25 20:53,ap-northeast-1,ap-northeast-1c,0.071000
m5.2xlarge,2019-09-25 18:06,ap-northeast-1,ap-northeast-1c,0.167000
r5d.xlarge,2019-09-25 17:32,ap-northeast-1,ap-northeast-1c,0.073600
m3.large,2019-09-25 12:32,ap-northeast-1,ap-northeast-1c,0.033000
r3.xlarge,2019-09-25 06:32,ap-northeast-1,ap-northeast-1c,0.067600
m5.large,2019-09-25 03:19,ap-northeast-1,ap-northeast-1c,0.035800
m5.xlarge,2019-09-25 20:53,ap-northeast-1,ap-northeast-1c,0.071000
m5.2xlarge,2019-09-25 18:06,ap-northeast-1,ap-northeast-1c,0.167000
r5d.xlarge,2019-09-25 17:32,ap-northeast-1,ap-northeast-1c,0.073600
m5.2xlarge,2019-09-25 13:30,ap-northeast-1,ap-northeast-1c,0.167500
m3.large,2019-09-25 12:32,ap-northeast-1,ap-northeast-1c,0.033000
r5d.xlarge,2019-09-25 11:23,ap-northeast-1,ap-northeast-1c,0.073500
m5.2xlarge,2019-09-25 08:46,ap-northeast-1,ap-northeast-1c,0.167000
m5.xlarge,2019-09-25 08:20,ap-northeast-1,ap-northeast-1c,0.071100
r3.xlarge,2019-09-25 06:32,ap-northeast-1,ap-northeast-1c,0.067600
m5.large,2019-09-25 03:19,ap-northeast-1,ap-northeast-1c,0.035800
m3.large,2019-09-25 02:29,ap-northeast-1,ap-northeast-1c,0.032900
m5.2xlarge,2019-09-25 01:14,ap-northeast-1,ap-northeast-1c,0.166500
m5.2xlarge,2019-09-24 19:21,ap-northeast-1,ap-northeast-1c,0.167200
r3.xlarge,2019-09-24 18:31,ap-northeast-1,ap-northeast-1c,0.067700
m3.large,2019-09-24 16:15,ap-northeast-1,ap-northeast-1c,0.033000
m5.xlarge,2019-09-24 15:00,ap-northeast-1,ap-northeast-1c,0.071000
r5d.xlarge,2019-09-24 11:23,ap-northeast-1,ap-northeast-1c,0.073500
m5.large,2019-09-24 06:31,ap-northeast-1,ap-northeast-1c,0.035700
m5.2xlarge,2019-09-24 19:21,ap-northeast-1,ap-northeast-1c,0.167200
r3.xlarge,2019-09-24 18:31,ap-northeast-1,ap-northeast-1c,0.067700
m3.large,2019-09-24 16:15,ap-northeast-1,ap-northeast-1c,0.033000
m5.xlarge,2019-09-24 15:00,ap-northeast-1,ap-northeast-1c,0.071000
m5.2xlarge,2019-09-24 14:43,ap-northeast-1,ap-northeast-1c,0.167300
r5d.xlarge,2019-09-24 11:23,ap-northeast-1,ap-northeast-1c,0.073500
m3.large,2019-09-24 10:07,ap-northeast-1,ap-northeast-1c,0.033100
m5.2xlarge,2019-09-24 07:46,ap-northeast-1,ap-northeast-1c,0.166800
m5.xlarge,2019-09-24 07:37,ap-northeast-1,ap-northeast-1c,0.070900
m5.large,2019-09-24 06:31,ap-northeast-1,ap-northeast-1c,0.035700
m3.large,2019-09-24 04:08,ap-northeast-1,ap-northeast-1c,0.033200
m5.2xlarge,2019-09-24 01:04,ap-northeast-1,ap-northeast-1c,0.166700
m5.large,2019-09-24 00:42,ap-northeast-1,ap-northeast-1c,0.035600
m3.large,2019-09-23 22:34,ap-northeast-1,ap-northeast-1c,0.033300
m5.xlarge,2019-09-23 20:46,ap-northeast-1,ap-northeast-1c,0.070800
r3.xlarge,2019-09-23 18:31,ap-northeast-1,ap-northeast-1c,0.067700
m5.2xlarge,2019-09-23 17:50,ap-northeast-1,ap-northeast-1c,0.166600
r5d.xlarge,2019-09-23 13:31,ap-northeast-1,ap-northeast-1c,0.073400
m5.large,2019-09-23 04:21,ap-northeast-1,ap-northeast-1c,0.035600
m3.large,2019-09-23 22:34,ap-northeast-1,ap-northeast-1c,0.033300
m5.xlarge,2019-09-23 20:46,ap-northeast-1,ap-northeast-1c,0.070800
r3.xlarge,2019-09-23 18:31,ap-northeast-1,ap-northeast-1c,0.067700
m5.2xlarge,2019-09-23 17:50,ap-northeast-1,ap-northeast-1c,0.166600
m3.large,2019-09-23 15:44,ap-northeast-1,ap-northeast-1c,0.033400
r5d.xlarge,2019-09-23 13:31,ap-northeast-1,ap-northeast-1c,0.073400
m5.xlarge,2019-09-23 13:30,ap-northeast-1,ap-northeast-1c,0.070900
r3.xlarge,2019-09-23 11:42,ap-northeast-1,ap-northeast-1c,0.067800
m3.large,2019-09-23 10:35,ap-northeast-1,ap-northeast-1c,0.033500
m5.2xlarge,2019-09-23 10:28,ap-northeast-1,ap-northeast-1c,0.166700
m5.2xlarge,2019-09-23 07:41,ap-northeast-1,ap-northeast-1c,0.166200
m5.2xlarge,2019-09-23 04:44,ap-northeast-1,ap-northeast-1c,0.166200
r3.xlarge,2019-09-23 04:42,ap-northeast-1,ap-northeast-1c,0.067800
m3.large,2019-09-23 04:42,ap-northeast-1,ap-northeast-1c,0.033700
m5.large,2019-09-23 04:21,ap-northeast-1,ap-northeast-1c,0.035600
m3.large,2019-09-23 03:53,ap-northeast-1,ap-northeast-1c,0.033700
m5.2xlarge,2019-09-22 23:52,ap-northeast-1,ap-northeast-1c,0.165200
m5.xlarge,2019-09-22 23:29,ap-northeast-1,ap-northeast-1c,0.070800
m3.large,2019-09-22 20:47,ap-northeast-1,ap-northeast-1c,0.033800
r5d.xlarge,2019-09-22 15:43,ap-northeast-1,ap-northeast-1c,0.073500
r3.xlarge,2019-09-22 04:41,ap-northeast-1,ap-northeast-1c,0.067800
m5.large,2019-09-22 04:21,ap-northeast-1,ap-northeast-1c,0.035600
m5.2xlarge,2019-09-22 23:52,ap-northeast-1,ap-northeast-1c,0.165200
m5.xlarge,2019-09-22 23:29,ap-northeast-1,ap-northeast-1c,0.070800
m3.large,2019-09-22 20:47,ap-northeast-1,ap-northeast-1c,0.033800
m5.2xlarge,2019-09-22 17:35,ap-northeast-1,ap-northeast-1c,0.165700
r5d.xlarge,2019-09-22 15:43,ap-northeast-1,ap-northeast-1c,0.073500
m3.large,2019-09-22 14:48,ap-northeast-1,ap-northeast-1c,0.033900
m5.2xlarge,2019-09-22 12:26,ap-northeast-1,ap-northeast-1c,0.165600
m3.large,2019-09-22 08:41,ap-northeast-1,ap-northeast-1c,0.034000
m5.2xlarge,2019-09-22 06:44,ap-northeast-1,ap-northeast-1c,0.165700
r3.xlarge,2019-09-22 04:41,ap-northeast-1,ap-northeast-1c,0.067800
m5.large,2019-09-22 04:21,ap-northeast-1,ap-northeast-1c,0.035600
m3.large,2019-09-22 02:17,ap-northeast-1,ap-northeast-1c,0.034100
m5.2xlarge,2019-09-22 00:52,ap-northeast-1,ap-northeast-1c,0.165800
m5.xlarge,2019-09-21 23:29,ap-northeast-1,ap-northeast-1c,0.070800
m5.large,2019-09-21 23:12,ap-northeast-1,ap-northeast-1c,0.035500
m5.2xlarge,2019-09-21 19:27,ap-northeast-1,ap-northeast-1c,0.166500
m3.large,2019-09-21 16:56,ap-northeast-1,ap-northeast-1c,0.034200
r5d.xlarge,2019-09-21 15:43,ap-northeast-1,ap-northeast-1c,0.073500
r3.xlarge,2019-09-21 04:40,ap-northeast-1,ap-northeast-1c,0.067800
m5.xlarge,2019-09-21 23:29,ap-northeast-1,ap-northeast-1c,0.070800
m5.large,2019-09-21 23:12,ap-northeast-1,ap-northeast-1c,0.035500
m5.2xlarge,2019-09-21 19:27,ap-northeast-1,ap-northeast-1c,0.166500
m3.large,2019-09-21 16:56,ap-northeast-1,ap-northeast-1c,0.034200
m5.xlarge,2019-09-21 16:48,ap-northeast-1,ap-northeast-1c,0.070900
r5d.xlarge,2019-09-21 15:43,ap-northeast-1,ap-northeast-1c,0.073500
m5.2xlarge,2019-09-21 12:54,ap-northeast-1,ap-northeast-1c,0.166900
m5.large,2019-09-21 11:08,ap-northeast-1,ap-northeast-1c,0.035600
m3.large,2019-09-21 09:41,ap-northeast-1,ap-northeast-1c,0.034300
m5.xlarge,2019-09-21 09:36,ap-northeast-1,ap-northeast-1c,0.070800
m5.2xlarge,2019-09-21 06:46,ap-northeast-1,ap-northeast-1c,0.166300
r3.xlarge,2019-09-21 04:40,ap-northeast-1,ap-northeast-1c,0.067800
m5.2xlarge,2019-09-21 02:02,ap-northeast-1,ap-northeast-1c,0.165600
r3.xlarge,2019-09-20 22:52,ap-northeast-1,ap-northeast-1c,0.067800
m3.large,2019-09-20 21:34,ap-northeast-1,ap-northeast-1c,0.034500
m5.2xlarge,2019-09-20 18:39,ap-northeast-1,ap-northeast-1c,0.165800
r5d.xlarge,2019-09-20 15:42,ap-northeast-1,ap-northeast-1c,0.073500
m5.large,2019-09-20 11:07,ap-northeast-1,ap-northeast-1c,0.035600
m5.xlarge,2019-09-20 09:36,ap-northeast-1,ap-northeast-1c,0.070800
r3.xlarge,2019-09-20 22:52,ap-northeast-1,ap-northeast-1c,0.067800
m3.large,2019-09-20 21:34,ap-northeast-1,ap-northeast-1c,0.034500
m5.2xlarge,2019-09-20 18:39,ap-northeast-1,ap-northeast-1c,0.165800
m3.large,2019-09-20 16:42,ap-northeast-1,ap-northeast-1c,0.034600
r5d.xlarge,2019-09-20 15:42,ap-northeast-1,ap-northeast-1c,0.073500
m5.2xlarge,2019-09-20 11:58,ap-northeast-1,ap-northeast-1c,0.166500
m5.large,2019-09-20 11:07,ap-northeast-1,ap-northeast-1c,0.035600
m3.large,2019-09-20 10:42,ap-northeast-1,ap-northeast-1c,0.034700
m5.xlarge,2019-09-20 09:36,ap-northeast-1,ap-northeast-1c,0.070800
m5.2xlarge,2019-09-20 06:40,ap-northeast-1,ap-northeast-1c,0.166300
m5.large,2019-09-20 04:01,ap-northeast-1,ap-northeast-1c,0.035500
m5.2xlarge,2019-09-20 02:04,ap-northeast-1,ap-northeast-1c,0.166100
r3.xlarge,2019-09-19 22:52,ap-northeast-1,ap-northeast-1c,0.067800
m3.large,2019-09-19 21:28,ap-northeast-1,ap-northeast-1c,0.034800
m5.2xlarge,2019-09-19 21:12,ap-northeast-1,ap-northeast-1c,0.165800
r5d.xlarge,2019-09-19 18:33,ap-northeast-1,ap-northeast-1c,0.073500
m5.xlarge,2019-09-19 15:29,ap-northeast-1,ap-northeast-1c,0.070700
m5.large,2019-09-19 15:21,ap-northeast-1,ap-northeast-1c,0.035400
r3.xlarge,2019-09-19 22:52,ap-northeast-1,ap-northeast-1c,0.067800
m3.large,2019-09-19 21:28,ap-northeast-1,ap-northeast-1c,0.034800
m5.2xlarge,2019-09-19 21:12,ap-northeast-1,ap-northeast-1c,0.165800
r5d.xlarge,2019-09-19 18:33,ap-northeast-1,ap-northeast-1c,0.073500
m5.2xlarge,2019-09-19 15:54,ap-northeast-1,ap-northeast-1c,0.166100
m5.xlarge,2019-09-19 15:29,ap-northeast-1,ap-northeast-1c,0.070700
m5.large,2019-09-19 15:21,ap-northeast-1,ap-northeast-1c,0.035400
r5d.xlarge,2019-09-19 10:48,ap-northeast-1,ap-northeast-1c,0.073400
m5.2xlarge,2019-09-19 10:36,ap-northeast-1,ap-northeast-1c,0.165800
m5.xlarge,2019-09-19 09:47,ap-northeast-1,ap-northeast-1c,0.070600
m5.large,2019-09-19 09:12,ap-northeast-1,ap-northeast-1c,0.035500
r3.xlarge,2019-09-19 05:36,ap-northeast-1,ap-northeast-1c,0.067900
m5.2xlarge,2019-09-19 05:11,ap-northeast-1,ap-northeast-1c,0.164900
m5.large,2019-09-19 03:38,ap-northeast-1,ap-northeast-1c,0.035400
m5.xlarge,2019-09-19 03:30,ap-northeast-1,ap-northeast-1c,0.070500
m3.large,2019-09-19 02:57,ap-northeast-1,ap-northeast-1c,0.035000
r3.xlarge,2019-09-18 18:10,ap-northeast-1,ap-northeast-1c,0.068000
m5.2xlarge,2019-09-18 18:02,ap-northeast-1,ap-northeast-1c,0.163700
m5.xlarge,2019-09-18 14:25,ap-northeast-1,ap-northeast-1c,0.070600
m5.large,2019-09-18 13:26,ap-northeast-1,ap-northeast-1c,0.035300
r5d.xlarge,2019-09-18 10:47,ap-northeast-1,ap-northeast-1c,0.073400
m3.large,2019-09-18 08:34,ap-northeast-1,ap-northeast-1c,0.034900
r3.xlarge,2019-09-18 18:10,ap-northeast-1,ap-northeast-1c,0.068000
m5.2xlarge,2019-09-18 18:02,ap-northeast-1,ap-northeast-1c,0.163700
m5.xlarge,2019-09-18 14:25,ap-northeast-1,ap-northeast-1c,0.070600
m5.large,2019-09-18 13:26,ap-northeast-1,ap-northeast-1c,0.035300
r5d.xlarge,2019-09-18 10:47,ap-northeast-1,ap-northeast-1c,0.073400
r3.xlarge,2019-09-18 10:39,ap-northeast-1,ap-northeast-1c,0.068100
m5.2xlarge,2019-09-18 10:39,ap-northeast-1,ap-northeast-1c,0.164300
m3.large,2019-09-18 08:34,ap-northeast-1,ap-northeast-1c,0.034900
m5.xlarge,2019-09-18 07:43,ap-northeast-1,ap-northeast-1c,0.070500
m5.large,2019-09-18 07:02,ap-northeast-1,ap-northeast-1c,0.035200
m5.2xlarge,2019-09-18 05:13,ap-northeast-1,ap-northeast-1c,0.162900
r5d.xlarge,2019-09-18 04:54,ap-northeast-1,ap-northeast-1c,0.073500
m3.large,2019-09-18 02:18,ap-northeast-1,ap-northeast-1c,0.034800
m3.large,2019-09-18 01:41,ap-northeast-1,ap-northeast-1c,0.034700
m5.xlarge,2019-09-18 00:29,ap-northeast-1,ap-northeast-1c,0.070400
m5.2xlarge,2019-09-18 00:20,ap-northeast-1,ap-northeast-1c,0.163700
m5.large,2019-09-17 23:36,ap-northeast-1,ap-northeast-1c,0.035100
m5.2xlarge,2019-09-17 21:06,ap-northeast-1,ap-northeast-1c,0.163600
r3.xlarge,2019-09-17 19:11,ap-northeast-1,ap-northeast-1c,0.068200
m5.xlarge,2019-09-17 17:05,ap-northeast-1,ap-northeast-1c,0.070500
r5d.xlarge,2019-09-17 04:53,ap-northeast-1,ap-northeast-1c,0.073500
m3.large,2019-09-17 01:41,ap-northeast-1,ap-northeast-1c,0.034700
m5.large,2019-09-17 23:36,ap-northeast-1,ap-northeast-1c,0.035100
m5.2xlarge,2019-09-17 21:06,ap-northeast-1,ap-northeast-1c,0.163600
m5.2xlarge,2019-09-17 19:13,ap-northeast-1,ap-northeast-1c,0.163600
r3.xlarge,2019-09-17 19:11,ap-northeast-1,ap-northeast-1c,0.068200
m5.xlarge,2019-09-17 17:05,ap-northeast-1,ap-northeast-1c,0.070500
m5.large,2019-09-17 16:01,ap-northeast-1,ap-northeast-1c,0.035200
m5.xlarge,2019-09-17 15:37,ap-northeast-1,ap-northeast-1c,0.070500
m5.2xlarge,2019-09-17 12:49,ap-northeast-1,ap-northeast-1c,0.164100
r3.xlarge,2019-09-17 10:52,ap-northeast-1,ap-northeast-1c,0.068200
m5.2xlarge,2019-09-17 08:13,ap-northeast-1,ap-northeast-1c,0.164200
m5.large,2019-09-17 07:47,ap-northeast-1,ap-northeast-1c,0.035200
r3.xlarge,2019-09-17 05:51,ap-northeast-1,ap-northeast-1c,0.068400
m5.2xlarge,2019-09-17 05:36,ap-northeast-1,ap-northeast-1c,0.163600
r5d.xlarge,2019-09-17 04:53,ap-northeast-1,ap-northeast-1c,0.073500
m5.2xlarge,2019-09-17 03:28,ap-northeast-1,ap-northeast-1c,0.163600
m3.large,2019-09-17 01:41,ap-northeast-1,ap-northeast-1c,0.034700
r3.xlarge,2019-09-16 22:36,ap-northeast-1,ap-northeast-1c,0.068600
